student_id,marks,study_hours_per_week,attendance_percent,previous_year_marks,assignments_submitted,extracurricular_score,parental_education_level,school_type,result
631,30,1.72,61,43,6,0,4,public,0
632,88,0.39,91,82,10,3,2,public,0
633,57,2.91,74,51,9,5,0,private,0
634,52,0.96,95,43,10,6,2,public,1
635,42,3.08,67,45,6,3,1,public,0
636,30,7.22,82,25,4,9,1,private,0
637,75,3.83,92,90,4,6,3,private,0
638,61,4.02,73,76,3,10,2,private,0
639,37,3.12,73,41,4,3,2,public,0
640,37,10.48,89,30,4,4,1,private,0
641,54,10.75,94,73,6,6,1,private,1
642,90,2.88,86,100,10,10,3,private,0
643,55,1.46,74,48,5,8,1,public,0
644,33,2.46,91,37,9,9,2,private,1
645,56,0.83,87,59,4,4,3,private,0
646,55,4.05,88,61,7,10,1,private,0
647,11,2.77,83,12,5,4,2,private,0
648,59,0.44,83,59,3,9,2,private,0
649,56,0.88,82,85,10,8,1,private,0
650,73,2.61,90,79,9,4,1,private,1
651,93,8.74,99,87,2,8,1,public,1
652,80,3.34,83,76,8,6,3,private,1
653,55,4.58,87,74,5,5,4,public,0
654,40,1.66,86,37,5,0,2,public,0
655,100,3.39,94,91,10,1,2,public,0
656,61,2.37,58,62,9,10,1,private,0
657,60,4.31,98,59,10,2,4,private,0
658,60,0.21,91,75,9,1,1,public,1
659,64,2.72,87,81,3,4,1,public,0
660,57,1.4,83,55,8,3,2,private,1
661,50,1.58,77,59,5,7,1,public,1
662,50,12.97,98,50,5,4,2,private,0
663,59,0.81,93,52,7,6,1,private,0
664,50,1.49,90,69,3,0,3,public,0
665,47,2.85,89,67,4,2,1,private,0
666,62,7.95,97,66,8,5,3,private,0
667,55,2.16,94,50,3,5,2,public,0
668,87,5.45,76,78,9,4,2,private,0
669,12,7.76,90,20,8,9,4,private,1
670,80,1.48,62,94,7,6,3,public,0
671,82,2.0,96,85,8,5,3,private,0
672,23,1.76,95,35,5,7,2,private,0
673,54,7.16,87,53,2,2,1,public,1
674,53,0.18,91,49,10,0,3,private,0
675,35,1.48,92,39,5,4,3,private,0
676,46,4.55,74,27,5,9,2,public,0
677,40,3.33,73,36,2,8,2,private,0
678,92,2.29,96,100,8,6,2,private,0
679,77,3.11,99,54,5,3,2,private,0
680,83,0.88,90,71,6,6,3,public,1
681,73,2.25,66,73,6,7,2,private,0
682,40,2.79,63,29,7,2,4,private,0
683,51,9.26,87,48,6,10,2,private,0
684,69,1.21,88,50,5,10,3,private,0
685,38,8.09,89,46,5,6,1,private,0
686,73,4.13,98,85,3,1,3,public,1
687,56,0.08,82,42,4,8,1,private,0
688,53,5.16,92,56,4,1,0,public,0
689,73,0.14,66,72,7,6,3,private,0
690,68,23.78,89,74,10,10,3,private,0
691,54,8.24,97,70,3,3,2,public,0
692,81,1.41,96,71,5,5,3,private,0
693,41,1.19,78,55,8,1,2,private,0
694,71,1.92,97,89,3,5,2,private,0
695,71,1.76,72,55,8,4,2,private,0
696,54,1.86,76,65,10,10,0,private,0
697,66,1.53,90,59,10,7,2,private,0
698,37,3.88,63,45,9,2,4,private,0
699,77,0.72,79,71,7,1,1,private,1
700,57,7.48,83,53,6,3,2,private,1
701,51,6.69,97,46,4,2,3,private,0
702,79,2.59,89,71,5,1,0,private,1
703,47,7.66,87,56,10,6,1,private,0
704,35,1.14,90,41,6,8,2,private,0
705,32,0.07,82,38,4,0,2,public,0
706,71,3.86,90,69,6,0,2,private,0
707,37,2.45,83,36,3,3,1,private,0
708,92,3.35,68,97,5,5,3,private,0
709,23,9.18,93,16,6,7,2,private,0
710,91,14.02,92,87,5,9,2,private,0
711,64,4.03,84,75,7,8,3,private,0
712,58,5.78,79,63,10,10,4,public,0
713,50,0.35,94,63,7,2,3,private,0
714,67,0.7,81,43,7,3,4,private,0
715,59,5.29,81,75,7,8,3,private,0
716,80,2.26,78,91,7,2,3,private,0
717,62,2.36,81,73,8,4,2,public,0
718,63,1.48,95,48,8,7,3,public,0
719,53,3.74,100,49,5,2,3,private,1
720,59,0.82,86,56,6,5,2,public,0
721,66,3.94,79,69,10,3,3,private,1
722,29,0.76,82,48,4,0,4,private,0
723,36,0.26,77,39,9,0,2,private,0
724,73,1.6,96,86,10,7,1,private,0
725,63,1.05,68,78,4,3,2,public,0
726,57,8.79,90,65,3,9,4,private,0
727,60,0.23,96,64,10,7,1,private,0
728,66,0.78,96,80,9,0,3,private,0
729,50,3.18,91,36,5,10,3,private,0
730,46,2.62,91,54,3,3,1,public,0
731,64,0.19,97,81,5,9,2,public,0
732,42,0.03,97,45,6,4,3,public,0
733,67,17.71,70,74,6,5,2,public,0
734,29,4.3,88,40,7,3,2,private,0
735,79,1.82,81,76,9,3,3,private,1
736,69,2.54,65,100,4,7,0,private,0
737,65,1.24,90,54,2,10,1,private,0
738,78,1.69,94,60,7,2,2,private,0
739,90,4.19,92,98,10,3,2,private,1
740,78,8.58,82,73,6,3,4,private,0
741,27,0.81,92,30,10,8,2,private,0
742,37,7.34,86,41,8,10,1,private,0
743,49,0.52,89,54,4,1,2,private,0
744,60,0.97,79,48,8,5,1,public,0
745,69,0.15,96,62,3,10,3,public,0
746,47,0.61,93,59,6,9,2,private,0
747,63,9.97,90,58,6,1,3,public,0
748,46,2.46,66,46,3,2,2,private,0
749,49,0.32,75,44,6,9,2,private,0
750,35,12.85,89,41,5,2,0,private,1
751,43,8.45,88,39,5,4,2,private,1
752,36,5.62,86,53,7,1,0,public,0
753,42,10.84,89,35,7,5,1,public,1
754,79,0.99,92,65,7,1,1,private,0
755,43,7.24,97,31,5,8,1,private,1
756,100,4.68,74,100,4,4,4,private,0
757,69,8.15,64,57,6,6,0,public,0
758,63,6.38,80,50,8,7,1,private,0
759,45,1.7,98,53,3,9,4,private,0
760,73,5.96,79,91,5,6,1,public,0
761,50,1.22,72,72,7,7,2,private,0
762,62,1.59,73,61,4,10,3,private,0
763,100,0.46,64,70,3,6,2,public,0
764,58,10.94,89,57,8,0,3,public,1
765,81,1.38,89,94,3,6,2,public,0
766,47,2.94,93,37,8,8,2,public,0
767,59,1.99,96,54,3,2,2,public,0
768,92,12.87,79,96,1,8,2,private,0
769,49,1.63,59,61,4,9,2,private,0
770,93,6.03,100,84,10,8,1,private,0
771,73,7.74,91,84,8,5,3,private,0
772,50,2.29,83,58,9,2,2,private,1
773,71,1.9,78,69,2,5,3,private,0
774,78,5.51,86,86,5,7,2,private,1
775,71,9.76,93,82,10,6,1,public,1
776,32,5.62,82,49,5,0,2,private,0
777,47,1.03,84,63,5,2,2,private,1
778,56,8.77,86,45,4,8,3,private,0
779,59,1.96,96,64,10,1,2,public,0
780,71,3.43,63,71,3,1,1,private,0
781,63,7.12,88,67,1,1,1,public,0
782,36,0.83,99,37,5,0,2,public,1
783,67,6.14,95,69,4,3,3,private,0
784,71,3.63,68,71,6,4,2,private,0
785,70,8.95,96,64,7,3,1,private,1
786,79,0.75,83,82,8,10,1,public,1
787,75,2.18,84,85,5,4,0,private,0
788,68,7.16,92,67,4,6,3,private,0
789,59,0.08,93,54,4,8,1,private,0
790,30,0.48,93,33,3,6,2,private,0
791,68,18.65,96,72,3,1,2,private,0
792,64,1.32,88,58,8,1,2,public,0
793,65,14.84,84,62,7,4,3,private,0
794,37,0.81,97,26,5,3,2,private,0
795,41,1.79,86,45,7,7,2,public,0
796,79,5.59,68,76,9,2,2,private,0
797,59,4.29,90,73,2,2,2,public,0
798,72,3.48,75,78,6,3,2,public,0
799,61,3.02,86,69,6,10,3,private,0
800,61,7.42,86,63,4,2,2,private,0
801,77,1.07,92,86,4,0,4,public,0
802,51,2.34,90,35,9,0,2,private,0
803,62,0.68,93,62,3,8,3,public,0
804,52,3.62,93,50,10,2,1,private,1
805,52,1.15,98,64,10,4,4,public,0
806,54,1.62,82,42,2,9,1,public,1
807,64,2.55,88,67,9,6,2,public,0
808,51,0.11,98,65,6,1,4,private,0
809,83,0.39,93,83,4,0,4,private,1
810,44,4.63,98,44,10,6,1,public,0
811,57,2.24,92,60,7,8,3,public,1
812,52,8.0,93,51,9,5,2,private,0
813,86,4.75,89,91,6,7,1,private,0
814,64,0.03,90,76,6,0,2,public,0
815,79,3.84,93,83,5,2,3,public,0
816,33,0.39,87,33,4,6,3,private,0
817,65,6.07,99,74,7,3,1,private,0
818,76,19.07,95,92,8,5,2,private,1
819,61,3.03,74,55,4,4,1,private,0
820,79,4.59,88,99,3,5,2,private,0
821,51,1.08,96,46,1,6,4,public,0
822,85,2.3,97,89,5,9,3,private,0
823,100,7.75,87,100,1,3,1,public,0
824,53,0.73,63,58,5,3,4,private,0
825,52,1.23,94,36,3,10,2,private,0
826,86,2.36,89,74,4,4,2,private,0
827,88,4.98,97,85,2,5,2,private,0
828,51,1.89,92,45,8,10,3,private,0
829,52,10.51,74,58,2,3,4,private,0
830,55,0.4,89,68,9,1,0,private,0
831,36,1.85,88,16,6,1,3,public,0
832,43,4.94,89,32,9,9,0,private,0
833,42,1.02,93,37,4,4,2,private,0
834,46,4.27,88,35,6,0,3,public,0
835,59,0.72,90,56,7,7,4,private,1
836,64,0.23,93,56,5,1,3,public,1
837,88,0.52,85,93,3,9,1,public,0
838,42,10.64,80,70,8,1,0,public,0
839,78,3.21,81,70,7,5,2,public,0
840,56,6.37,99,69,3,6,2,private,1
841,59,1.62,86,86,3,8,3,private,1
842,72,3.59,66,66,5,8,2,public,1
843,40,2.73,82,62,5,9,1,private,0
844,67,11.66,92,59,10,4,3,private,0
845,63,5.51,95,76,5,1,2,public,1
846,69,5.25,69,61,10,6,1,private,1
847,65,0.19,80,47,1,10,3,public,0
848,100,3.19,79,100,5,8,3,public,0
849,49,2.52,90,55,8,9,4,private,0
850,50,10.52,87,50,7,0,0,public,0
851,49,1.19,74,33,8,0,1,private,0
852,50,1.26,96,64,6,8,4,private,0
853,49,2.12,84,60,9,1,2,private,0
854,81,1.12,93,63,7,2,1,private,0
855,86,0.55,79,89,3,1,4,private,0
856,50,7.79,95,56,7,4,3,private,0
857,45,3.27,91,34,2,0,2,private,0
858,68,7.9,92,78,5,10,2,public,0
859,50,7.11,64,75,7,9,3,private,0
860,71,1.33,80,82,7,7,3,private,0
861,64,3.17,89,82,4,7,2,public,1
862,33,0.35,73,42,5,0,4,public,0
863,88,9.87,74,77,7,2,4,public,0
864,92,2.07,84,100,8,8,3,private,0
865,49,2.0,72,36,6,4,3,private,0
866,53,1.44,80,48,3,5,2,private,1
867,65,2.47,93,63,1,5,3,public,0
868,66,1.16,84,62,4,7,3,private,1
869,72,1.88,66,64,8,7,1,private,1
870,96,6.44,77,94,7,3,1,public,0
871,57,7.19,91,56,4,4,0,private,0
872,46,1.45,80,59,5,10,2,private,0
873,35,2.53,81,39,6,4,2,private,1
874,47,8.28,91,57,6,1,3,private,0
875,59,0.22,94,57,5,10,2,public,0
876,92,8.8,82,100,2,9,2,private,0
877,51,0.99,83,32,2,8,3,public,0
878,64,4.54,87,51,3,10,2,public,0
879,60,3.49,96,70,5,8,2,private,0
880,81,3.22,92,75,5,7,2,private,0
881,100,7.85,89,100,4,0,2,public,0
882,50,0.43,86,27,6,0,2,private,0
883,51,1.7,96,47,8,2,3,public,0
884,79,3.09,94,67,4,3,2,public,0
885,72,6.67,98,65,10,9,3,private,0
886,93,0.98,72,94,3,7,3,private,0
887,71,6.5,99,72,6,7,1,public,1
888,54,2.04,90,52,7,4,1,private,0
889,71,0.84,95,80,9,2,2,public,0
890,80,5.69,78,76,8,0,2,private,0
891,75,0.38,100,72,2,8,4,public,0
892,69,2.89,88,57,5,1,3,public,0
893,79,0.26,82,91,6,1,1,private,0
894,81,1.76,72,73,7,8,3,private,0
895,85,3.68,94,71,4,7,1,private,0
896,72,3.25,97,60,8,2,1,private,0
897,57,2.07,85,59,7,7,2,private,0
898,63,2.24,93,62,5,1,2,private,0
899,82,1.03,99,80,8,4,2,public,0
900,45,2.43,88,55,6,1,0,private,0
901,67,12.25,74,57,4,7,2,private,1
902,53,7.6,99,58,5,2,4,private,0
903,61,0.63,93,62,9,9,3,public,0
904,83,0.12,78,87,8,4,2,public,1
905,63,10.84,82,64,3,6,3,public,1
906,61,2.99,82,54,9,4,3,public,0
907,36,3.09,74,14,7,2,2,private,0
908,73,6.07,93,81,6,2,2,private,1
909,72,1.51,82,72,5,4,3,private,0
910,99,2.63,85,100,5,3,1,public,0
911,54,13.85,95,54,4,2,4,private,0
912,64,4.46,82,49,4,10,3,private,0
913,64,0.67,78,66,6,2,2,private,1
914,88,0.57,89,88,6,9,3,private,0
915,58,0.91,95,57,6,3,1,private,0
916,65,5.82,63,82,9,7,2,public,0
917,71,1.4,72,72,7,7,4,public,0
918,63,0.09,86,62,6,10,4,private,0
919,52,11.54,94,50,3,4,1,public,0
920,63,0.74,79,52,6,2,3,private,0
921,79,0.04,97,80,6,4,2,private,1
922,42,1.08,97,45,5,1,2,public,0
923,62,1.07,93,55,8,8,3,public,0
924,47,2.19,82,54,3,0,4,public,0
925,82,10.12,93,87,2,7,2,private,0
926,33,8.45,95,32,6,1,3,public,0
927,50,2.44,98,58,6,1,4,private,0
928,67,2.12,90,63,5,8,3,private,1
929,88,3.24,90,96,10,1,2,private,0
930,59,1.12,88,54,2,9,3,private,0
931,50,0.21,90,66,8,8,3,private,0
932,94,11.2,83,88,3,7,3,public,1
933,34,0.83,83,32,7,10,4,private,0
934,20,0.88,76,11,7,5,2,public,0
935,68,2.56,93,73,7,4,1,private,0
936,51,2.71,94,40,4,5,1,private,0
937,42,0.07,86,41,4,0,3,private,0
938,73,0.64,94,59,3,8,2,private,0
939,64,1.9,98,69,3,7,1,public,0
940,50,4.6,91,56,9,6,0,private,0
941,37,1.04,85,38,8,0,2,private,0
942,76,2.2,68,71,6,7,3,private,0
943,72,3.26,92,79,8,7,1,private,0
944,58,8.78,84,49,6,0,0,public,0
945,93,1.58,89,86,7,2,4,private,0
946,41,0.57,96,48,9,7,1,public,0
947,33,2.69,95,38,3,2,1,public,0
948,48,5.49,90,53,5,3,3,public,0
949,59,0.47,72,82,7,7,2,private,0
950,64,2.21,90,66,10,7,4,public,1
951,56,0.07,58,52,4,9,4,public,0
952,66,0.14,86,65,7,10,3,private,0
953,37,2.64,84,16,4,5,2,private,0
954,86,1.42,94,90,4,6,1,private,0
955,59,7.46,94,73,3,8,1,private,0
956,80,3.69,80,77,6,10,3,private,0
957,66,2.42,64,79,7,4,0,private,1
958,68,2.1,87,58,5,2,2,public,0
959,70,2.75,95,62,4,7,2,public,0
960,68,0.17,83,60,5,6,2,private,1
961,72,8.93,84,57,6,5,1,public,0
962,84,25.52,63,99,5,3,4,private,1
963,64,0.8,96,69,8,0,3,private,0
964,73,0.51,91,79,7,4,3,private,0
965,58,0.62,89,51,7,5,3,public,0
966,86,4.33,84,94,7,5,3,private,0
967,48,4.33,79,43,5,3,1,private,0
968,92,7.53,82,87,3,3,1,public,0
969,59,5.57,85,70,9,2,2,public,0
970,34,2.39,82,26,10,1,2,public,0
971,62,3.8,87,52,4,5,3,private,0
972,48,4.66,88,37,4,2,4,private,0
973,75,2.88,74,74,10,7,3,public,0
974,48,2.58,76,69,5,1,1,private,0
975,52,4.14,89,49,3,7,2,private,0
976,26,3.26,90,13,7,8,2,public,0
977,52,4.13,85,46,8,3,2,private,0
978,16,3.8,100,11,10,4,3,public,0
979,31,5.08,89,31,7,0,1,public,0
980,74,4.12,99,78,2,4,3,public,0
981,74,2.93,94,53,4,7,3,private,0
982,68,4.58,73,56,5,7,1,private,0
983,43,2.39,73,30,9,9,2,private,0
984,59,1.11,79,69,6,9,0,public,0
985,60,0.01,88,50,4,6,1,private,0
986,39,3.28,83,42,3,4,2,private,0
987,87,3.57,72,92,7,10,3,public,0
988,76,14.31,81,71,4,6,2,public,0
989,56,1.79,98,32,6,7,2,private,0
990,60,2.0,95,72,4,7,1,private,1
991,64,0.9,91,77,7,6,3,public,1
992,23,0.29,89,23,7,1,4,public,0
993,56,5.93,85,49,3,10,2,private,0
994,48,1.15,81,66,9,0,3,private,0
995,42,3.76,99,35,8,6,1,public,1
996,55,4.66,95,63,7,4,2,public,1
997,92,2.55,87,77,6,6,2,public,0
998,72,8.36,91,77,9,9,2,private,0
999,50,2.35,95,37,2,8,1,private,0
1000,70,1.34,83,74,2,0,3,private,0
1001,85,9.05,92,85,4,8,1,private,1
1002,77,7.91,93,73,9,5,2,private,0
1003,61,0.72,97,57,6,5,1,public,1
1004,48,0.11,91,59,7,3,1,private,0
1005,73,0.38,95,72,7,10,1,private,0
1006,67,1.35,90,71,7,7,2,private,0
1007,76,14.34,72,100,7,2,1,private,1
1008,71,3.27,88,58,6,1,0,public,0
1009,79,1.87,89,71,7,5,3,private,0
1010,50,8.78,82,33,6,8,2,private,0
1011,84,2.41,68,67,8,2,2,public,0
1012,64,1.51,97,83,9,9,2,public,0
1013,97,11.34,83,93,5,1,2,public,1
1014,48,7.58,91,22,6,9,2,public,0
1015,91,7.42,95,88,5,8,3,private,0
1016,64,2.87,77,59,3,3,3,public,0
1017,48,6.23,82,38,5,10,1,public,1
1018,51,0.79,92,47,5,2,3,public,0
1019,54,3.41,92,56,5,1,4,private,0
1020,68,16.5,82,64,4,1,2,public,0
1021,69,1.38,64,78,5,5,2,public,0
1022,50,6.33,73,49,7,6,1,public,0
1023,60,2.7,72,60,6,8,4,public,0
1024,99,0.16,87,97,9,6,1,private,0
1025,91,5.76,94,79,5,2,2,private,0
1026,68,0.74,87,56,10,6,3,private,0
1027,61,3.99,90,62,2,7,1,public,0
1028,62,0.36,80,54,3,8,3,public,0
1029,71,11.74,91,77,4,8,1,public,0
1030,42,1.38,67,39,8,7,2,private,0
1031,55,1.03,91,47,6,8,0,private,0
1032,30,0.55,85,33,3,4,2,private,0
1033,67,11.68,59,67,8,2,2,private,0
1034,72,4.98,85,55,7,10,3,private,0
1035,51,5.41,69,33,5,2,3,public,0
1036,88,2.77,94,94,2,7,4,public,0
1037,38,2.58,92,31,1,2,3,public,0
1038,34,0.47,84,36,3,7,2,public,0
1039,64,3.28,80,66,3,2,3,private,0
1040,79,1.13,90,91,4,10,3,public,0
1041,90,15.11,92,100,8,7,3,private,0
1042,52,6.37,88,41,5,3,3,private,0
1043,79,2.13,77,78,6,9,3,public,0
1044,59,0.66,69,58,7,4,3,private,0
1045,57,6.15,92,72,5,9,1,private,0
1046,76,0.52,88,62,4,1,0,public,1
1047,72,0.84,94,86,3,4,2,private,0
1048,32,0.95,68,38,5,4,2,public,0
1049,87,3.26,87,82,5,5,2,private,0
1050,85,6.19,89,94,8,9,2,private,1
1051,49,1.51,75,45,7,6,3,private,0
1052,67,0.35,82,51,5,5,3,private,1
1053,69,2.5,74,70,4,0,1,private,1
1054,65,5.52,92,62,5,8,1,private,0
1055,50,1.0,99,45,10,7,4,public,1
1056,48,0.99,98,40,4,9,3,public,0
1057,60,11.77,89,66,10,1,3,public,0
1058,81,12.33,96,81,8,6,3,private,1
1059,70,18.61,91,65,7,10,2,public,1
1060,53,6.59,97,47,4,7,2,private,0
1061,74,0.83,81,69,7,10,2,private,1
1062,9,0.95,98,3,8,3,2,private,0
1063,81,1.66,68,77,4,3,2,private,0
1064,29,1.53,90,36,3,0,2,public,0
1065,53,12.54,80,49,8,1,4,public,0
1066,40,6.22,79,42,2,2,2,private,0
1067,37,5.15,76,33,3,3,2,private,0
1068,81,0.82,77,63,6,1,3,private,0
1069,52,9.61,82,54,9,2,2,private,0
1070,66,7.04,83,59,4,2,0,private,0
1071,59,0.71,82,66,4,9,4,private,0
1072,69,8.2,94,86,4,8,2,public,0
1073,61,1.27,91,54,6,3,2,public,0
1074,37,0.34,97,46,7,2,3,private,1
1075,78,4.28,80,74,4,5,3,private,0
1076,51,4.24,96,48,4,4,2,private,0
1077,32,0.4,93,36,5,9,3,private,0
1078,52,1.54,96,32,6,5,1,public,0
1079,87,19.74,76,70,6,6,2,private,1
1080,75,4.54,74,76,6,0,4,public,1
1081,54,5.24,86,28,9,4,3,private,1
1082,54,0.96,81,65,3,1,1,private,0
1083,54,0.33,63,67,2,7,4,private,0
1084,97,1.3,71,100,3,4,2,private,0
1085,67,1.14,91,66,8,10,3,private,0
1086,68,1.07,78,79,3,0,3,public,0
1087,79,0.86,95,74,9,10,3,private,0
1088,64,3.42,98,60,7,10,0,private,0
1089,55,1.59,93,54,5,10,3,public,0
1090,56,6.87,93,48,7,5,2,private,1
1091,59,0.81,79,72,3,3,0,private,0
1092,59,2.5,99,72,6,4,2,public,0
1093,73,0.06,81,64,7,5,4,private,0
1094,61,2.63,92,54,3,8,3,public,0
1095,73,0.23,80,70,9,3,3,public,0
1096,59,15.22,94,71,10,4,1,public,1
1097,61,6.25,83,57,6,0,3,private,1
1098,24,2.69,79,26,5,5,1,private,0
1099,76,0.36,98,65,5,7,4,private,0
1100,66,3.59,89,81,7,0,2,public,1
1101,78,5.69,72,66,5,5,2,public,0
1102,8,0.85,95,4,8,5,3,public,0
1103,98,3.36,80,81,3,10,2,private,0
1104,57,6.73,99,69,7,1,2,public,1
1105,80,5.85,87,80,7,9,1,private,0
1106,41,6.5,92,59,4,5,0,public,0
1107,71,8.46,94,61,8,8,1,private,1
1108,41,11.1,68,51,10,9,1,private,0
1109,49,2.08,81,53,2,0,2,private,0
1110,94,3.36,82,86,6,0,1,private,1
1111,57,6.26,85,50,8,10,3,private,0
1112,64,4.78,90,69,10,0,3,private,0
1113,76,21.63,83,76,7,3,4,private,0
1114,69,0.06,71,62,4,9,2,private,0
1115,63,1.75,87,80,10,2,2,private,0
1116,67,1.32,74,67,10,3,2,private,0
1117,100,1.22,94,96,5,5,3,public,1
1118,59,1.01,97,48,3,9,2,private,0
1119,64,4.94,81,59,5,9,3,public,0
1120,79,0.35,89,58,4,10,2,public,0
1121,80,5.41,91,80,6,0,2,public,0
1122,81,4.73,95,88,5,4,1,public,0
1123,71,1.16,84,85,7,9,1,private,0
1124,39,1.17,92,35,9,0,1,public,0
1125,89,3.96,63,94,8,7,1,private,1
1126,39,5.74,84,36,7,4,0,private,0
1127,65,8.37,87,47,2,9,2,private,0
1128,46,7.65,63,26,5,7,2,public,0
1129,59,13.4,85,58,4,5,3,private,0
1130,66,3.48,85,46,3,7,3,public,1
1131,66,9.57,93,63,1,5,2,private,1
1132,68,6.61,63,64,4,7,2,private,0
1133,89,9.0,80,71,5,9,2,private,0
1134,68,0.05,89,41,4,0,3,public,0
1135,56,13.51,88,49,3,5,2,public,0
1136,77,2.57,94,92,5,10,2,private,0
1137,81,6.4,91,83,9,0,2,private,0
1138,38,0.54,98,31,6,10,1,private,0
1139,71,2.02,80,63,2,7,3,private,0
1140,73,1.27,88,76,6,4,1,public,0
1141,55,1.38,89,56,6,3,2,public,0
1142,85,0.53,95,92,8,2,2,public,0
1143,57,6.55,83,74,8,5,1,private,0
1144,62,0.04,82,73,7,7,3,public,0
1145,57,1.5,86,68,5,10,1,public,0
1146,60,0.77,79,59,5,2,1,private,1
1147,40,3.56,72,17,8,0,1,private,1
1148,34,1.17,89,12,10,6,4,private,0
1149,89,1.2,90,93,6,8,2,public,0
1150,45,2.68,81,39,9,9,2,private,0
1151,42,4.23,90,58,7,2,1,private,1
1152,21,0.52,81,35,5,6,3,private,0
1153,48,0.77,85,49,5,8,3,private,1
1154,36,1.14,80,31,6,4,2,private,0
1155,90,14.56,96,80,6,3,1,public,1
1156,78,2.02,95,94,4,10,2,public,0
1157,48,3.66,85,49,10,0,2,public,0
1158,100,1.11,75,93,4,7,3,public,0
1159,78,2.7,94,77,3,0,2,private,0
1160,54,0.31,93,51,4,7,2,public,1
1161,15,0.14,68,33,5,4,4,public,0
1162,100,2.53,84,100,8,5,3,private,0
1163,35,2.03,85,35,7,2,2,public,0
1164,30,0.59,92,16,10,8,1,public,1
1165,78,4.65,64,83,7,7,2,public,0
1166,100,19.79,96,100,5,4,4,private,1
1167,85,2.01,73,90,2,9,1,public,0
1168,70,3.92,98,71,9,2,2,private,1
1169,71,13.18,68,68,7,9,3,private,1
1170,75,7.12,90,75,10,6,2,public,0
1171,74,2.49,80,66,4,9,0,private,0
1172,65,5.35,99,67,8,0,3,public,1
1173,62,0.55,69,75,5,7,2,public,1
1174,59,2.87,94,68,6,0,4,public,1
1175,46,1.31,92,43,10,6,3,private,0
1176,55,0.7,93,53,6,3,1,private,0
1177,30,2.22,88,36,7,5,4,private,0
1178,58,0.56,69,62,9,3,2,private,0
1179,42,4.8,84,42,8,6,3,private,0
1180,40,2.44,84,34,6,9,2,private,0
1181,63,3.03,72,54,8,3,2,private,0
1182,85,0.63,86,76,7,4,3,private,0
1183,77,0.6,83,75,6,10,4,private,0
1184,32,3.5,86,35,6,0,3,public,0
1185,42,16.8,98,25,7,10,3,public,1
1186,77,0.4,87,84,1,3,4,public,0
1187,42,1.35,65,31,9,0,1,private,0
1188,56,8.14,99,49,7,2,1,private,0
1189,70,0.3,85,67,4,3,3,private,0
1190,43,8.35,99,47,3,10,3,private,0
1191,62,2.97,97,77,1,4,2,private,0
1192,36,2.1,96,31,6,0,1,private,0
1193,49,1.48,85,60,10,5,1,private,1
1194,66,1.41,82,62,4,9,2,public,0
1195,31,1.46,74,44,5,5,1,private,0
1196,68,8.64,75,67,4,2,3,public,0
1197,60,5.15,96,45,7,9,3,private,0
1198,70,4.43,91,63,6,3,0,public,1
1199,64,6.41,88,64,9,6,3,private,0
1200,85,1.19,89,83,10,7,3,public,0
1201,62,3.85,90,52,4,8,3,private,0
1202,52,2.47,68,39,8,2,2,public,0
1203,62,6.1,89,70,4,3,4,public,1
1204,70,1.48,99,47,4,10,3,private,1
1205,61,4.12,76,66,7,2,2,private,0
1206,61,8.56,76,50,4,4,2,private,0
1207,47,2.06,88,66,10,9,2,public,0
1208,48,0.28,81,28,5,8,4,public,0
1209,35,2.9,93,14,6,4,3,private,0
1210,91,1.7,80,87,6,1,3,private,0
1211,38,4.46,90,48,6,1,2,public,0
1212,48,12.07,96,70,8,6,3,public,1
1213,47,2.66,92,57,4,5,1,private,1
1214,76,2.51,93,77,4,0,2,public,0
1215,55,4.25,71,45,7,10,1,public,0
1216,82,0.44,85,74,2,3,1,public,0
1217,48,1.17,99,41,6,10,2,public,1
1218,65,10.05,94,61,10,10,3,public,0
1219,45,4.43,95,42,6,6,2,private,0
1220,99,0.05,97,100,3,4,0,public,0
1221,39,0.92,97,33,9,7,2,public,0
1222,66,4.59,95,68,3,9,2,public,0
1223,71,5.78,64,75,7,5,3,private,0
1224,67,7.33,83,56,6,8,3,public,1
1225,57,1.38,99,44,5,7,1,private,0
1226,58,10.7,74,69,2,4,3,private,0
1227,61,3.22,86,62,3,1,2,public,0
1228,57,4.77,75,55,2,5,3,private,0
1229,77,3.63,78,63,5,7,2,private,1
1230,100,0.52,81,100,4,1,2,public,1
1231,50,13.2,97,50,7,9,1,private,1
1232,35,0.52,89,50,4,0,1,public,0
1233,58,1.18,89,60,6,8,2,public,0
1234,100,6.72,90,97,3,5,1,public,0
1235,46,3.86,89,40,6,2,2,private,0
1236,90,7.28,69,100,4,7,4,public,1
1237,90,2.9,60,100,8,4,2,private,0
1238,50,1.89,87,52,6,8,1,public,0
1239,70,10.2,91,79,4,9,1,public,0
1240,89,0.15,93,92,4,3,3,private,0
1241,53,7.76,90,35,6,8,2,private,0
1242,56,1.05,89,65,4,0,2,public,0
1243,50,7.55,66,57,4,3,2,public,0
1244,42,0.6,81,31,5,1,1,private,0
1245,48,3.47,80,54,8,0,3,private,0
1246,38,8.76,96,30,3,3,3,private,0
1247,61,2.57,65,57,7,7,1,public,0
1248,46,5.49,90,48,5,9,1,private,0
1249,64,6.53,89,65,7,5,1,private,1
1250,32,5.33,88,31,8,8,2,private,0
1251,66,10.38,90,50,6,3,2,private,0
1252,75,2.37,71,75,4,1,3,private,0
